year;id;square;cadrant;x;y;z;code;det_mat_col;burnt;length;group_fab;bearing;plunge;us_field;article_corpus;nature;ACC;refit;raw_material;surface_state;surface_state_class;Macro tapho;Micro tapho;Cortex;% cortex;Loca cortex;Techno;Infos_support;fragment;technique;talon;remarques talon;Nuc. sur éc.;Conception;modalité;Typo simple;Typo;Loca. ret.;Accident;_ 2cm;remarques;long;larg;ép;Courbure;obj;couche;couch correl EJF_16_ EJO inf _172_200;Decapage;No faune;Id;Lettre seule;refit;8B;Type;Type HR;species;Bonne.Species_sans_indet_;Sp_nisp.avant.remont_;SPE.OL;Bodypart;Bodypart_Pre_refit_;Bodypart_segments;BodyPR_DS__sans_indet_;BodyPR_DS;Bodypart__4_seg;Portion;Segment;NDE;BUR;Landmark;diam antero_post;circ. SUR cercle pierr;circ. au_dessus pierrure;Type bois;Side;AGE;haut metaconide;haut protoBUC;Wear;Int_surf;Length;Width;Sh_circ;Sh_length;Surf_State;OverallSS;SURF OBSERV;Traces;Gnaw;Extent;FracType;Frac_shA;Frac_shB;EdgeS;Dist;Ret:#Zo;Ret:Comp;PN_type;GouttiereRUL;Sill_MC;MTARSE;glued;Region;Comments;DESSIN _APRES LIGNE358_EJOP SUP H8_IaIV_;NON ETUDIE;0;LIG2_9;BANDE.B_J;Fouille;Long bois;Long ribs;code;ZOOM
2013;107;I4;III;-9.93;4.855;-2.184;FAUNE;;;;NA;;;8;us18;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US8;9.EJOP;NO. 107;107;107;;;;OS;;MAM;;;;NID;;;;;;FR;;;;;;;;;;;;;;;27;;;;;;;;;;;;;;;;;;;;;;;;;;18804;;;nouvelle;;;OS;
2013;108;I4;III;-9.944;4.835;-2.169;SILEX;;;;NA;;;8;us18;NA;INDET;;Santonien;Patiné, lustré et ébréché;3;;;;25;;Eclat cortical;<50%;;Directe dur;Lisse;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2013;109;I4;III;-9.933;4.717;-2.182;FAUNE;;;;NA;;;8;us1819;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US8;9.EJOP;NO. 109;109;109;;;;OS;;UNG3/4;;;;NID;;;;;;FR;;;;;;;;;;;;;;;35;;;;;;;;;;;;;;;;;;;;;;;;;;18805;;;nouvelle;;;OS;
2013;110;I4;III;-9.871;4.667;-2.204;GEOFACT;;;;NA;;;8;us1819;NA;INDET;;Santonien;;0;;;;;;Naturel - Géofact;Bloc brut;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2013;111;I4;III;-9.852;4.631;-2.196;SILEX;;;;NA;;;8;us18;NA;INDET;;Santonien;Frais;1;;;;0;;Eclat non cortical;;Mésial;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2013;112;I4;III;-9.916;4.58;-2.2;FAUNE;;;;NA;;;8;us1819;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US8;9.EJOP;NO. 112;112;112;;;;OS;;UNG3/4;;;;NID;;;;;;FR;;;;;;;;;;;;;;;37;;;;;;;;;;;;;;;;;;;;;;;;;;18806;;;nouvelle;;;OS;
2013;113;I4;III;-9.592;4.666;-2.236;GEOFACT;;;;NA;;;8;us1819;NA;INDET;;Santonien;;0;;;;;;Naturel - Géofact;Débris;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2013;114;I4;III;-9.624;4.778;-2.243;FAUNE;;;;NA;;;8;us1819;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US8;9.EJOP;NO. 114;114;114;;;;OS;;UNG3/4;;;;LBN;;;;;;SH;FR;;;;;;;;;;;;;;36;;;;;;;;;;;;;;;;;;;;;;;;;;18807;;;nouvelle;;;OS;
2013;115;I4;III;-9.65;4.802;-2.229;FAUNE;;;;NA;;;8;us1819;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US8;9.EJOP;NO. 115;115;115;;;;TTH;;BB;;;;TTH;;;;;;LP3/4;CO;;;;;;;;L;A;;;1;;35;22;;;;NAP;0;;;;;;;;;;;;;;;;;;;;18808;;;nouvelle;;;DENT;
2013;116;I4;III;-9.754;4.663;-2.219;FAUNE;;;;NA;;;8;us1819;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US8;9.EJOP;NO. 116;116;116;;;;OS;;UNG3/4;;;;LBN;;;;;;SH;FR;;;;;;;;;;;;;;52;;;;;;;;;;;;;;;;;;;;;;;;;;18809;;;nouvelle;;;OS;
2013;117;I4;III;-9.658;4.566;-2.215;FAUNE;;;;NA;;;8;us1819;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US8;9.EJOP;NO. 117;117;117;;;;TTH;;BB;;;;TTH;;;;;;LP3/4;FR;;;;;;;;R;A;;;2;;40;17;;;;NAP;0;;;;;;;;;;;;;;;;;;;;18810;;;nouvelle;;;DENT;
2013;118;I4;III;-9.654;4.595;-2.229;FAUNE;;;;NA;;;8;us1819;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US8;9.EJOP;NO. 118;118;118;;;;OS;;UNG3/4;;;;LBN;;;;;;SH;FR;;;;;;;;;;;;;;87;;;;;;;;;;;;;;;;;;;;;;;;;;18811;;;nouvelle;;;OS;
2013;120;I4;III;-9.615;4.657;-2.243;FAUNE;;;;NA;;;8;us1819;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US8;9.EJOP;NO. 120;120;120;;;;OS;;UNG;;;;17.RIB;;;;;;FR;;;;;;;;;;;;;;;25;;;;;;;;;;;;;;;;;;;;;;;;;;18812;;;nouvelle;;S;OS;
2013;121;I4;III;-9.679;4.714;-2.252;SILEX;;;;NA;;;8;us1819;NA;INDET;;Santonien;Patiné, lustré et ébréché;3;;;;;;Eclat débordant l.s;dos naturel;;Directe dur;Lisse;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2013;122;I4;III;-9.679;4.659;-2.239;SILEX;;;;NA;;;8;us1819;NA;INDET;;Santonien;Patiné, lustré et ébréché;3;;;;0;;Eclat non cortical;;Mésial;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2013;123;I4;;-9.7;4.659;-2.224;SILEX;;;;NA;;;8;us1819;NA;INDET;;;?;0;;;;;;?;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2013;124;I4;III;-9.731;4.583;-2.214;SILEX;;;;NA;;;8;us1819;NA;INDET;;Santonien;Patiné, lustré et ébréché;3;;;;0;;Eclat non cortical;;Mésial;;;;;;;;;;;;retouché ?;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2013;125;I4;III;-9.771;4.644;-2.212;GEOFACT;;;;NA;;;8;us1819;NA;INDET;;Santonien;;0;;;;;;Naturel - Géofact;Débris;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2013;126;I4;III;-9.887;4.655;-2.232;SILEX;;;;NA;;;8;us1819;NA;INDET;;Santonien;Frais;1;;;;0;;Eclat non cortical;;Distal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2013;127;I4;III;-9.879;4.721;-2.224;FAUNE;;;;NA;;;8;us1819;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US8;9.EJOP;NO. 127A;127;127;A;;;OS;;UNG2;;;;LBN;;;;;;SH;FR;;;;;;;;;;;;;;22;;;;;;;;;;;;;;;;;;;;;;;;;;18813;;;nouvelle;;;OS;
2013;129;I5;III;-9.976;5.674;-2.106;GEOFACT;;;;NA;;;8;us18;NA;INDET;;Santonien;;0;;;;;;Naturel - Géofact;Bloc brut;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2013;132;I5;III;-9.949;5.805;-2.136;SILEX;;;;NA;;;8;us18;NA;INDET;;Santonien;Patiné, lustré et ébréché;3;;;;0;;Eclat non cortical;;Proximal;Directe dur;Lisse;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2013;133;I5;III;-9.964;5.681;-2.134;SILEX;;;;NA;;;8;us18;MST;PM;2;Santonien;Frais;1;;;;0;;Eclat non cortical;;Proximal;;;;;;;Racloir;Racloir double convergent;gauche et droit;;;remonte avec n°144;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2013;138;I4;III;-9.677;4.578;-2.226;SILEX;;;;NA;;;8;us1819;NA;INDET;;Santonien;Patiné, lustré et ébréché;3;;;;0;;Eclat non cortical;;Proximal;Directe dur;Facetté;;;;;;;;;;tablette probable;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2013;139;I4;III;-9.71;4.667;-2.227;FAUNE;;;;NA;;;8;us1819;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US8;9.EJOP;NO. 139;139;139;;;;OS;;UNG3/4;;;;LBN;;;;;;SH;FR;;;;;;;;;;;;;;34;;;;;;;;;;;;;;;;;;;;;;;;;;18816;;;nouvelle;;;OS;
2013;140;I4;III;-9.904;4.912;-2.24;SILEX;;;;NA;;;8;us1819;NA;INDET;;Turonien supérieur;Frais;1;;;;0;;Eclat non cortical;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2013;141;I4;III;-9.964;4.566;-2.173;GEOFACT;;;;NA;;;8;us1819;NA;INDET;;Santonien;;0;;;;;;Naturel - Géofact;Débris cortical;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2013;142;I5;III;-9.898;5.717;-2.142;SILEX;;;;NA;;;8;us18;MST;PM;;Santonien;Frais;1;;;;;;Eclat débordant l.s;;;Directe dur;Lisse;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2013;143;I5;III;-9.899;5.794;-2.13;SILEX;;;;NA;;;8;us18;MST;PM;;Santonien;Frais;1;;;;;;Eclat d'encoche;;;Directe dur;Lisse;;;;;Racloir;Racloir simple;;;;éclat d'encoche sur racloir, emporte un bord du racloir;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2013;144;I5;III;-9.916;5.697;-2.145;SILEX;;;;NA;;;8;us18;MST;PM;2;Santonien;Frais;1;;;;0;;Eclat non cortical;;Distal;;;;;;;Racloir;Racloir double convergent;;;;remonte avec n°133;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2013;145;I5;III;-9.935;5.909;-2.14;SILEX;;;;NA;;;8;us18;NA;INDET;;Santonien;Frais;1;;;;100;;Eclat d'entame;;;Directe dur;Cortical;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2013;146;I5;III;-9.891;5.774;-2.143;SILEX;;;;NA;;;8;us18;NA;INDET;;Santonien;Frais;1;;;;0;;Eclat non cortical;produit sur face inf d'éclat;;Directe dur;Punctiforme;;;Kombewa;Indéterminé;Quelques retouches;Quelques retouches;;;;éclat probablement détaché d'un racloir, il enlève un bord du raccloir et la face inf du support;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2013;147;I5;III;-9.924;5.668;-2.143;SILEX;;;;NA;;;8;us18;NA;INDET;;Santonien;Très patiné - désilicifié;0;;;;0;;Eclat non cortical;;Distal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2013;148;I4;III;-9.711;4.668;-2.253;SILEX;;;;NA;;;8;us19;NA;INDET;;Santonien;Patiné, lustré et ébréché;3;;;;25;;Eclat cortical;<50%;;Directe dur;Lisse;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2013;149;I5;III;-9.9;5.978;-2.152;FAUNE;;;;NA;;;8;us18;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US8;9.EJOP;NO. 149A;149;149;A;850;REC;TTH;;SUS;;;;TTH;;;;;;C;;;;;;;;;;A;;;1;;87;28;;;;NAP;0;;;;;;;;;;;;;;;;;;;;18817;;;nouvelle;;;DENT;
2013;150;I5;III;-9.903;5.789;-2.155;SILEX;;;;NA;;;8;us18;NA;INDET;;Santonien;Frais;1;;;;0;;Eclat non cortical;;;Directe dur;Punctiforme;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2013;151;I5;III;-9.843;5.734;-2.148;SILEX;;;;NA;;;8;us18;MST;PM;;Santonien;Frais;1;;;;0;;Eclat non cortical;;;Directe dur;Cortical;;;;;;;;;;Moust disco ? moust sûr;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2013;155;I5;III;-9.914;5.897;-2.169;FAUNE;;;;NA;;;8;us18;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US8;9.EJOP;NO. 155;155;155;;848;SEC;OS;;BB;;;;30.TIB;;;;;;SH;FR;;;;;;;;;A;;;;;62;40;1;1;;REL;100;RET;;;;F;S;;9;2;OUI APRES REM;;;;;;;;;;18821;;;nouvelle;;;OS;
2013;156;I5;III;-9.867;5.934;-2.162;FAUNE;;;;NA;;;8;us18;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US8;9.EJOP;NO. 156;156;156;;;;OS;;UNG3/4;;;;NID;;;;;;FR;;;;;;;;;;;;;;;37;;;;;;;;;;;;;;;;;;;;;;;;;;18822;;;nouvelle;;;OS;
2013;157;I5;III;-9.903;5.862;-2.162;FAUNE;;;;NA;;;8;us18;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US8;9.EJOP;NO. 157;157;157;;;;OS;;MAM;;;;NID;;;;;;FR;;;;;;;;;;;;;;;38;;;;;;;;;;;;;;;;;;;;;;;SCAPULA?;;;18823;;;nouvelle;;;OS;
2013;158;I5;III;-9.876;5.856;-2.167;SILEX;;;;NA;;;8;us18;NA;INDET;;Santonien;Frais;1;;;;0;;Eclat non cortical;;Distal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2013;159;I5;III;-9.923;5.727;-2.162;SILEX;;;;NA;;;8;us18;NA;INDET;;Santonien;Frais;1;;;;0;;Eclat non cortical;;Distal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2013;160;I5;III;-9.864;5.933;-2.16;SILEX;;;;NA;;;8;us18;NA;INDET;;Santonien;Frais;1;;;;0;;Eclat non cortical;;;Directe dur;Lisse;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2013;161;I5;III;-9.817;5.991;-2.181;SILEX;;;;NA;;;8;us18;NA;INDET;;Santonien;Frais;1;;;;0;;Eclat non cortical;;Proximal;Directe dur;Lisse;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2013;162;I5;III;-9.927;5.968;-2.175;FAUNE;;;;NA;;;8;us18;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US8;9.EJOP;NO. 162A;162;162;A;;;OS;;UNG3/4;;;;30.TIB;;;;;;SH;FR;;;;;;;;;;;;;;77;;;;;;;;;;;;;;;;;;;;;;;;;;18824;;;nouvelle;;;OS;
2013;163;I5;III;-9.854;5.988;-2.178;FAUNE;;;;NA;;;8;us18;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US8;9.EJOP;NO. 163;163;163;;;;OS;;UNG2/3;;;;LBN;;;;;;SH;FR;;;;;;;;;;;;;;27;;;;;;;;;;;;;;;;;;;;;;;;;;18826;;;nouvelle;;;OS;
2013;164;I5;III;-9.809;5.898;-2.198;FAUNE;;;;NA;;;8;us1819;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US8;9.EJOP;NO. 164;164;164;;;;TTH;;BB;;;;TTH;;;;;;LM3;CO;35;;;;;;;R;J;;;1;;62;46;;;;NAP;0;;;;;;;;;;;;;;;;;;;;18827;;;nouvelle;;;OS;
2013;165;I5;III;-9.933;5.766;-2.171;FAUNE;;;;NA;;;8;us1819;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US8;9.EJOP;NO. 165;165;165;;;;OS;;UNG3/4;;;;LBN;;;;;;SH;FR;;;;;;;;;;;;;;36;;;;;;;;;;;;;;;;;;;;;;;;;;18828;;;nouvelle;;;OS;
2013;167;I5;III;-9.885;5.919;-2.176;SILEX;;;;NA;;;8;us18;MST;PM;;Santonien;Frais;1;;;;0;;Eclat non cortical;;Distal;;;;;;;Racloir?;Racloir simple?;;;;redébité en face sup;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2013;168;I5;III;-9.832;5.936;-2.194;FAUNE;;;;NA;;;8;us1819;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US8;9.EJOP;NO. 168;168;168;;;;OS;;BB;;;;37.MT;;;;;;SH;FR;;;;;;;;;J;;;;;46;21;1;1;;SOM;100;;;;;S;S;;;;;;;;;;;;;;18829;;;nouvelle;;;OS;
2013;169;I5;III;-9.897;5.883;-2.183;FAUNE;;;;NA;;;8;us18;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US8;9.EJOP;NO. 169;169;169;;;;OS;;BB;;;;17.RIB;;;;;;SH;FR;;;;;;;;;;;;;;100;18;;;;REL;100;;;;;;;;;;;;;;;;;;;;18830;;;nouvelle;;L;OS;
2013;170;I5;III;-9.924;5.957;-2.176;FAUNE;;;;NA;;;8;us18;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US8;9.EJOP;NO. 170;170;170;;848;SEC;;;;;;;;;;;;;;;;;;;;;;;;;;;;45;;;;;;;;;;;;;;;;;;;;;;;;;;18831;;;nouvelle;;;OS;
2013;171;I5;III;-9.93;5.788;-2.176;FAUNE;;;;NA;;;8;us1819;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US8;9.EJOP;NO. 171;171;171;;849;SEC;OS;;UNG3/5;;;;17.RIB;;;;;;SH;FR;;;;;;;;;;;;;;46;;;;;;;;;;;;;;;;;;;;;;;;;;18832;;;nouvelle;;S;OS;
2013;172;I5;III;-9.895;5.727;-2.191;FAUNE;;;;NA;;;8;us1819;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US8;9.EJOP;NO. 172;172;172;;849;SEC;;;;;;;;;;;;;;;;;;;;;;;;;;;;47;;;;;;;;;;;;;;;;;;;;;;;;;;18833;;;nouvelle;;;OS;
2013;173;I5;III;-9.832;5.751;-2.181;FAUNE;;;;NA;;;8;us18;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US8;9.EJOP;NO. 173;173;173;;;;TTH;;BB;;;;TTH;;;;;;LP?;;;;;;;;;;J;;;;;22;8;;;;NAP;0;;;;;;;;;;;;;;;;;;;;18834;;;nouvelle;;;OS;
2013;174;I5;III;-9.92;5.822;-2.198;GEOFACT;;;;NA;;;8;us1819;NA;INDET;;Santonien;;0;;;;;;Naturel - Géofact;Débris;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2013;177;I5;III;-9.916;5.93;-2.193;SILEX;;;;NA;;;8;us1819;NA;INDET;;Santonien;Frais;1;;;;0;;Eclat non cortical;;Proximal;Directe dur;Lisse;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2013;178;I4;III;-9.974;4.573;-2.142;FAUNE;;;;NA;;;8;us18;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US8;9.EJOP;NO. 178;178;178;;;;OS;;BB;;;;30.TIB;;;;;;SH;FR;;;;;;;;;;;;;;77;34;1;1;;REL;100;;;;;F;S;;;;;;;;;;;;;;18837;;;nouvelle;;;OS;
2013;179;I4;III;-9.97;4.717;-2.142;FAUNE;;;;NA;;;8;us18;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US8;9.EJOP;NO. 179;179;179;;;;OS;;UNG3/4;;;;RAD?;;;;;;SH;FR;;;;;;;;;;;;;;72;;;;;;;;;;;;;;;;;;;;;;;;;;18838;;;nouvelle;;;OS;
2013;180;I4;III;-9.971;4.883;-2.163;FAUNE;;;;NA;;;8;us18;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US8;9.EJOP;NO. 180;180;180;;;;OS;;MAM;;;;NID;;;;;;FR;;;;;;;;;;;;;;;39;;;;;;;;;;;;;;;;;;;;;;;;;;18839;;;nouvelle;;;OS;
2013;182;I4;III;-9.985;4.598;-2.153;FAUNE;;;;NA;;;8;us18;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US8;9.EJOP;NO. 182;182;182;;;;OS;;UNG3/4;;;;CRA?;;;;;;FR;;;;;;;;;;;;;;;28;;;;;;;;;;;;;;;;;;;;;;;;;;18840;;;nouvelle;;;OS;
2013;183;I4;III;-9.982;4.674;-2.156;SILEX;;;;NA;;;8;us18;NA;INDET;;Santonien;Frais;1;;;;0;;Eclat non cortical;;Distal;;;;;;;;;;;;sur face inf?;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2013;184;I4;III;-9.979;4.731;-2.159;FAUNE;;;;NA;;;8;us18;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US8;9.EJOP;NO. 184;184;184;;;;OS;;UNG3/4;;;;LBN;;;;;;SH;FR;;;;;;;;;;;;;;58;;;;;;;;;;;;;;;;;;;;;;;;;;18841;;;nouvelle;;;OS;
2013;185;I4;III;-9.984;4.788;-2.175;SILEX;;;;NA;;;8;us18;NA;INDET;;Santonien;Frais;1;;;;0;;Eclat non cortical;;;Directe dur;Lisse;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2013;186;I4;III;-9.977;4.895;-2.17;FAUNE;;;;NA;;;8;us18;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US8;9.EJOP;NO. 186;186;186;;;;OS;;UNG3/4;;;;LBN;;;;;;SH;FR;;;;;;;;;;;;;;35;;;;;;;;;;;;;;;;;;;;;;;;;;18842;;;nouvelle;;;OS;
2013;187;I4;III;-9.968;4.957;-2.143;SILEX;;;;NA;;;8;us18;NA;INDET;;Santonien;Patiné, lustré et ébréché;3;;;;0;;Eclat non cortical;;Proximal;Directe dur;Facetté;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2013;191;I4;III;-9.989;4.731;-2.129;SILEX;;;;NA;;;8;us18;NA;INDET;;Santonien;Frais;1;;;;0;;Eclat non cortical;;;Directe dur;Lisse;;;;;;;;;;aménagement plan de frappe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2013;194;I5;III;-9.825;5.815;-2.202;FAUNE;;;;1;300;3;8;us1819;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US8;9.EJOP;NO. 194;194;194;;;;OS;;BB;;;;20.HUM;;;;;;SH;FR;3;;;;;;;R;;;;;;125;39;1;1;;SOM;100;CUT ENC RET;;;;S;S;;12;2;CO;;;;;;;;;;18844;;;nouvelle;;;OS;
2013;197;I5;III;-9.81;5.877;-2.211;FAUNE;;;;1;240;20;8;us1819;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US8;9.EJOP;NO. 197;197;197;;;;OS;;UNG3/4;;;;LBN;;;;;;SH;FR;;;;;;;;;;;;;;68;;;;;;;;;;;;;;;;;;;;;;;;;;18845;;;nouvelle;;;OS;
2013;200;I5;III;-9.835;5.705;-2.191;FAUNE;;;;3;306;21;8;us1819;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US8;9.EJOP;NO. 200;200;200;;;;OS;;UNG3/4;;;;17.RIB;;;;;;SH;FR;;;;;;;;;;;;;;73;;;;;;;;;;;;;;;;;;;;;;;;;;18847;;;nouvelle;;S;OS;
2013;201;I5;III;-9.851;5.674;-2.189;SILEX;;;;NA;;;8;us1819;NA;INDET;;Santonien;Frais;1;;;;0;;Eclat non cortical;;Distal;;;;;;;;;;;;très grand et très plat…;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2013;205;I5;III;-9.845;5.777;-2.21;FAUNE;;;;3;188;28;8;us1819;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US8;9.EJOP;NO. 205;205;205;;;;OS;;UNG3/4;;;;LBN;;;;;;SH;FR;;;;;;;;;;;;;;65;;;;;;;;;;;;;;;;;;;;;;;;;;18850;;;nouvelle;;;OS;
